date,state,tests,cases,hospitalizations,deaths
2020-05-09,CA,37298,2049,0,93
2020-05-09,CO,4680,548,23,7
2020-05-09,CT,6072,573,0,58
2020-05-09,DE,2059,166,0,4
2020-05-09,FL,16745,765,168,47
2020-05-09,GA,4803,426,52,23
2020-05-09,HI,670,0,7,0
2020-05-09,ID,529,27,0,0
2020-05-09,IL,16617,2325,0,108
2020-05-09,IN,7819,586,0,43
2020-05-09,IA,1215,214,0,9
2020-05-09,KS,2225,250,27,5
2020-05-09,KY,5037,159,12,4
2020-05-09,LA,9741,562,0,40
2020-05-09,ME,602,34,4,1
2020-05-09,MD,6049,1049,121,49
2020-05-09,MA,7688,1410,117,138
2020-05-09,MI,11879,383,0,49
2020-05-09,MN,4913,281,63,24
2020-05-09,MS,288,288,34,12
2020-05-09,MO,3811,177,0,23
2020-05-09,MT,384,0,0,0
2020-05-09,NE,4479,641,0,2
2020-05-09,NV,3799,144,0,6
2020-05-09,NH,1672,64,4,10
2020-05-09,NJ,6462,1646,0,177
2020-05-09,NM,3791,105,0,10
2020-05-09,NY,32225,2715,0,226
2020-05-09,NC,7917,492,0,17
2020-05-09,ND,1891,40,6,2
2020-05-09,OH,9858,681,82,25
2020-05-09,OK,6012,66,17,4
2020-05-09,OR,3080,79,14,3
2020-05-09,PA,7817,1078,0,72
2020-05-09,RI,2957,286,31,19
2020-05-09,SC,7521,389,100,14
2020-05-09,SD,1308,249,6,3
2020-05-09,TN,9170,327,20,1
2020-05-09,TX,23019,1251,0,45
2020-05-09,UT,4869,184,10,5
2020-05-09,VT,515,2,0,0
2020-05-09,VA,8426,854,105,15
2020-05-09,WA,2508,266,0,14
2020-05-09,WV,1555,25,0,2
2020-05-09,WI,5781,372,39,14
2020-05-09,WY,128,9,4,0
2020-05-09,NA,0,0,0,0
2020-05-09,NA,1068,203,0,7
2020-05-09,NA,17,0,0,0
2020-05-09,NA,1,1,0,0
2020-05-09,NA,5,5,0,1
2020-05-09,NA,0,0,0,0
2020-05-10,AL,1927,210,12,5
2020-05-10,AK,915,1,0,0
2020-05-10,AZ,10983,159,35,4
2020-05-10,AR,0,0,0,0
2020-05-10,CA,43094,2119,0,67
2020-05-10,CO,4024,328,8,4
2020-05-10,CT,2908,570,0,35
2020-05-10,DE,1947,170,0,11
2020-05-10,FL,13684,681,79,6
2020-05-10,GA,5327,909,10,5
2020-05-10,HI,569,2,0,0
2020-05-10,ID,333,25,1,0
2020-05-10,IL,13653,1656,0,57
2020-05-10,IN,3839,394,0,18
2020-05-10,IA,2698,288,0,13
2020-05-10,KS,2572,197,22,0
2020-05-10,KY,472,152,61,6
2020-05-10,LA,3715,183,0,19
2020-05-10,ME,589,28,1,0
2020-05-10,MD,7340,1053,23,47
2020-05-10,MA,4559,1050,66,139
2020-05-10,MI,8654,301,0,45
2020-05-10,MN,5300,231,45,20
2020-05-10,MS,123,123,19,9
2020-05-10,MO,4258,178,0,10
2020-05-10,MT,375,0,0,0
2020-05-10,NE,2156,403,0,4
2020-05-10,NV,2256,70,0,5
2020-05-10,NH,0,60,2,2
2020-05-10,NJ,7251,1457,0,151
2020-05-10,NM,5445,85,0,9
2020-05-10,NY,29230,2273,0,207
2020-05-10,NC,7457,404,0,3
2020-05-10,ND,1346,26,0,0
2020-05-10,OH,9202,384,51,10
2020-05-10,OK,99,99,4,2
2020-05-10,OR,3990,92,3,3
2020-05-10,PA,9374,1295,0,19
2020-05-10,RI,3800,186,33,4
2020-05-10,SC,3494,122,0,1
2020-05-10,SD,2188,124,8,0
2020-05-10,TN,9121,217,6,1
2020-05-10,TX,12667,1009,0,39
2020-05-10,UT,3139,148,14,1
2020-05-10,VT,548,8,0,0
2020-05-10,VA,7117,885,47,12
2020-05-10,WA,1776,254,0,16
2020-05-10,WV,1566,25,0,1
2020-05-10,WI,5609,292,14,2
2020-05-10,WY,103,9,1,0
2020-05-10,NA,0,0,0,0
2020-05-10,NA,1387,170,0,12
2020-05-10,NA,0,0,0,0
2020-05-10,NA,0,0,0,0
2020-05-10,NA,6,6,0,3
2020-05-10,NA,79,1,0,0
2020-05-11,AL,2023,232,16,8
2020-05-11,AK,1316,2,0,0
2020-05-11,AZ,2156,261,41,6
2020-05-11,AR,3502,287,9,6
2020-05-11,CA,36233,1259,0,25
2020-05-11,CO,3071,176,32,16
2020-05-11,CT,2286,211,0,41
2020-05-11,DE,1630,118,0,12
2020-05-11,FL,17780,383,54,14
2020-05-11,GA,10418,486,18,36
2020-05-11,HI,685,1,0,0
2020-05-11,ID,0,0,0,0
2020-05-11,IL,12441,1266,0,53
2020-05-11,IN,1650,501,0,32
2020-05-11,IA,3618,414,0,6
2020-05-11,KS,1604,168,3,1
2020-05-11,KY,0,0,0,0
2020-05-11,LA,4958,215,0,22
2020-05-11,ME,337,26,1,1
2020-05-11,MD,7930,786,228,49
2020-05-11,MA,15642,669,115,129
2020-05-11,MI,11509,971,0,58
2020-05-11,MN,5303,827,59,13
2020-05-11,MS,14283,173,15,5
2020-05-11,MO,2187,74,0,6
2020-05-11,MT,868,1,0,0
2020-05-11,NE,682,81,0,2
2020-05-11,NV,1228,54,0,5
2020-05-11,NH,1270,89,3,0
2020-05-11,NJ,113488,1415,0,60
2020-05-11,NM,4223,206,97,8
2020-05-11,NY,21652,1660,0,162
2020-05-11,NC,5318,281,0,3
2020-05-11,ND,2446,26,5,1
2020-05-11,OH,8744,696,62,16
2020-05-11,OK,24,24,2,2
2020-05-11,OR,3187,68,8,0
2020-05-11,PA,5382,543,0,24
2020-05-11,RI,2397,175,29,8
2020-05-11,SC,0,0,0,0
2020-05-11,SD,1164,97,2,0
2020-05-11,TN,11408,559,19,8
2020-05-11,TX,6107,1000,0,12
2020-05-11,UT,2182,111,5,1
2020-05-11,VT,718,0,0,0
2020-05-11,VA,5553,989,89,11
2020-05-11,WA,6198,126,0,10
2020-05-11,WV,816,6,0,0
2020-05-11,WI,4693,226,26,9
2020-05-11,WY,616,7,1,0
2020-05-11,NA,22,0,0,0
2020-05-11,NA,691,117,0,5
2020-05-11,NA,195,0,0,0
2020-05-11,NA,358,3,0,0
2020-05-11,NA,14,14,0,2
2020-05-11,NA,8,0,0,1
2020-05-12,AL,3774,301,31,28
2020-05-12,AK,1281,2,0,0
2020-05-12,AZ,8195,356,42,20
2020-05-12,AR,1414,130,5,1
2020-05-12,CA,41473,1443,0,77
2020-05-12,CO,2929,278,32,22
2020-05-12,CT,6097,568,0,33
2020-05-12,DE,953,176,0,10
2020-05-12,FL,21155,606,196,44
2020-05-12,GA,10273,708,115,20
2020-05-12,HI,270,2,0,0
2020-05-12,ID,557,30,3,3
2020-05-12,IL,29266,4014,0,142
2020-05-12,IN,8630,500,0,38
2020-05-12,IA,3496,539,0,18
2020-05-12,KS,0,0,0,0
2020-05-12,KY,17101,237,10,7
2020-05-12,LA,7182,235,0,39
2020-05-12,ME,388,15,2,0
2020-05-12,MD,3754,688,104,46
2020-05-12,MA,17359,870,110,33
2020-05-12,MI,14066,1637,0,49
2020-05-12,MN,4013,664,83,23
2020-05-12,MS,1807,234,36,22
2020-05-12,MO,1296,88,0,36
2020-05-12,MT,463,2,1,0
2020-05-12,NE,1847,257,0,2
2020-05-12,NV,6319,159,0,6
2020-05-12,NH,2502,79,1,9
2020-05-12,NJ,7142,813,0,212
2020-05-12,NM,3568,143,0,11
2020-05-12,NY,20463,1430,0,205
2020-05-12,NC,2741,301,0,27
2020-05-12,ND,1283,52,7,2
2020-05-12,OH,6775,473,126,79
2020-05-12,OK,119,119,0,4
2020-05-12,OR,3427,58,3,3
2020-05-12,PA,8694,837,0,75
2020-05-12,RI,2114,219,27,14
2020-05-12,SC,8683,274,86,24
2020-05-12,SD,852,49,8,5
2020-05-12,TN,10647,567,19,14
2020-05-12,TX,24713,1179,0,33
2020-05-12,UT,3409,70,18,5
2020-05-12,VT,343,1,0,0
2020-05-12,VA,4204,730,95,41
2020-05-12,WA,6106,61,0,14
2020-05-12,WV,1087,5,0,3
2020-05-12,WI,5004,211,31,9
2020-05-12,WY,508,6,1,0
2020-05-12,NA,0,0,0,0
2020-05-12,NA,789,96,0,8
2020-05-12,NA,102,1,0,0
2020-05-12,NA,178,0,0,0
2020-05-12,NA,8,8,0,1
2020-05-12,NA,5,0,0,1
2020-05-13,AL,0,307,30,20
2020-05-13,AK,688,1,0,0
2020-05-13,AZ,8094,440,39,32
2020-05-13,AR,2771,0,12,0
2020-05-13,CA,32222,1759,0,87
2020-05-13,CO,3821,318,40,53
2020-05-13,CT,8181,522,0,84
2020-05-13,DE,746,211,0,17
2020-05-13,FL,14557,799,181,49
2020-05-13,GA,5697,697,129,44
2020-05-13,HI,641,1,0,0
2020-05-13,ID,416,33,4,-1
2020-05-13,IL,17668,1677,0,191
2020-05-13,IN,8390,346,0,41
2020-05-13,IA,4431,377,0,17
2020-05-13,KS,3519,352,44,6
2020-05-13,KY,0,176,58,10
2020-05-13,LA,9892,612,0,34
2020-05-13,ME,781,38,2,1
2020-05-13,MD,5425,751,117,47
2020-05-13,MA,17922,1165,190,174
2020-05-13,MI,19575,817,0,44
2020-05-13,MN,7297,729,52,24
2020-05-13,MS,2356,182,34,8
2020-05-13,MO,5059,136,0,18
2020-05-13,MT,817,1,0,0
2020-05-13,NE,3547,120,0,3
2020-05-13,NV,6908,83,0,5
2020-05-13,NH,2669,60,7,8
2020-05-13,NJ,8406,833,0,202
2020-05-13,NM,4722,152,0,12
2020-05-13,NY,33794,2176,0,168
2020-05-13,NC,6686,470,0,20
2020-05-13,ND,1703,74,5,2
2020-05-13,OH,7783,471,79,47
2020-05-13,OK,13016,120,20,0
2020-05-13,OR,3051,0,0,0
2020-05-13,PA,8004,707,0,137
2020-05-13,RI,2998,196,21,18
2020-05-13,SC,0,0,0,0
2020-05-13,SD,542,69,10,0
2020-05-13,TN,8993,259,25,8
2020-05-13,TX,25752,1355,0,25
2020-05-13,UT,4958,188,18,2
2020-05-13,VT,416,2,0,0
2020-05-13,VA,6009,946,125,36
2020-05-13,WA,6144,294,0,17
2020-05-13,WV,1489,27,0,1
2020-05-13,WI,6807,318,31,3
2020-05-13,WY,499,13,0,0
2020-05-13,NA,0,0,0,0
2020-05-13,NA,0,99,0,14
2020-05-13,NA,171,0,0,0
2020-05-13,NA,167,0,0,0
2020-05-13,NA,2,2,0,1
2020-05-13,NA,13,0,0,0
2020-05-14,AL,3154,351,33,18
2020-05-14,AK,1113,5,1,0
2020-05-14,AZ,7445,498,52,30
2020-05-14,AR,2603,72,12,2
2020-05-14,CA,39059,2023,0,98
2020-05-14,CO,4017,363,54,29
2020-05-14,CT,7650,609,1557,94
2020-05-14,DE,1104,271,0,11
2020-05-14,FL,15700,792,158,50
2020-05-14,GA,10998,526,86,22
2020-05-14,HI,756,3,0,0
2020-05-14,ID,622,31,-2,0
2020-05-14,IL,22678,3239,0,136
2020-05-14,IN,8593,580,0,27
2020-05-14,IA,3575,386,0,12
2020-05-14,KS,0,0,0,0
2020-05-14,KY,6608,227,10,5
2020-05-14,LA,9684,827,0,36
2020-05-14,ME,1007,50,3,3
2020-05-14,MD,6028,1091,149,54
2020-05-14,MA,17377,1685,175,167
2020-05-14,MI,17692,578,0,46
2020-05-14,MN,6734,793,64,25
2020-05-14,MS,5278,393,51,15
2020-05-14,MO,4874,175,0,20
2020-05-14,MT,697,0,0,0
2020-05-14,NE,2781,383,0,4
2020-05-14,NV,6230,105,0,3
2020-05-14,NH,0,83,4,1
2020-05-14,NJ,10259,1157,0,252
2020-05-14,NM,4590,139,0,11
2020-05-14,NY,39850,2390,0,157
2020-05-14,NC,7919,691,0,18
2020-05-14,ND,2317,67,2,0
2020-05-14,OH,10046,636,100,51
2020-05-14,OK,3056,110,10,6
2020-05-14,OR,4321,130,5,4
2020-05-14,PA,10075,938,0,275
2020-05-14,RI,3981,228,23,6
2020-05-14,SC,9395,262,0,16
2020-05-14,SD,879,60,9,4
2020-05-14,TN,9400,329,47,14
2020-05-14,TX,27227,1448,0,58
2020-05-14,UT,3761,129,5,0
2020-05-14,VT,729,1,0,0
2020-05-14,VA,8735,1067,72,28
2020-05-14,WA,6373,251,0,13
2020-05-14,WV,1876,29,0,2
2020-05-14,WI,8312,420,31,13
2020-05-14,WY,573,13,0,0
2020-05-14,NA,0,0,0,0
2020-05-14,NA,608,152,0,8
2020-05-14,NA,117,1,0,0
2020-05-14,NA,285,0,0,0
2020-05-14,NA,9,9,0,2
2020-05-14,NA,36,0,0,0
2020-05-15,AL,9691,248,27,9
2020-05-15,AK,656,1,1,0
2020-05-15,AZ,7269,495,41,27
2020-05-15,AR,5711,227,11,1
2020-05-15,CA,29255,1772,0,76
2020-05-15,CO,4262,394,53,59
2020-05-15,CT,7701,621,0,66
2020-05-15,DE,1342,150,0,11
2020-05-15,FL,15534,786,0,43
2020-05-15,GA,13904,823,93,30
2020-05-15,HI,832,-1,0,0
2020-05-15,ID,990,27,0,3
2020-05-15,IL,26565,2432,0,130
2020-05-15,IN,9561,602,0,45
2020-05-15,IA,4272,374,0,18
2020-05-15,KS,3964,418,20,8
2020-05-15,KY,10637,145,52,2
2020-05-15,LA,5601,348,0,31
2020-05-15,ME,938,38,4,0
2020-05-15,MD,7267,1083,126,56
2020-05-15,MA,17768,1239,107,110
2020-05-15,MI,16004,651,0,47
2020-05-15,MN,9128,798,70,29
2020-05-15,MS,1497,318,45,13
2020-05-15,MO,4765,139,0,14
2020-05-15,MT,869,4,0,0
2020-05-15,NE,4921,341,0,6
2020-05-15,NV,6721,115,0,10
2020-05-15,NH,1919,82,5,8
2020-05-15,NJ,11294,1219,0,197
2020-05-15,NM,4857,159,0,11
2020-05-15,NY,39291,2762,0,134
2020-05-15,NC,9317,622,0,26
2020-05-15,ND,2086,51,1,2
2020-05-15,OH,12083,597,73,47
2020-05-15,OK,6009,124,5,1
2020-05-15,OR,3673,63,7,3
2020-05-15,PA,10610,986,0,124
2020-05-15,RI,3737,232,21,11
2020-05-15,SC,7081,218,83,9
2020-05-15,SD,899,95,6,1
2020-05-15,TN,7439,271,19,3
2020-05-15,TX,25172,1347,0,56
2020-05-15,UT,4213,164,8,2
2020-05-15,VT,617,1,0,0
2020-05-15,VA,7952,859,65,22
2020-05-15,WA,6541,312,0,8
2020-05-15,WV,1738,14,0,2
2020-05-15,WI,8746,475,38,11
2020-05-15,WY,654,15,1,0
2020-05-15,NA,0,0,0,0
2020-05-15,NA,2681,135,0,10
2020-05-15,NA,136,1,0,0
2020-05-15,NA,0,0,0,0
2020-05-15,NA,15,15,0,5
2020-05-15,NA,30,0,0,0
2020-05-16,AL,7431,307,10,9
2020-05-16,AK,863,4,2,0
2020-05-16,AZ,9674,462,37,28
2020-05-16,AR,0,115,0,0
2020-05-16,CA,45220,1857,0,96
2020-05-16,CO,4422,401,24,42
2020-05-16,CT,7511,618,0,54
2020-05-16,DE,1392,174,0,10
2020-05-16,FL,6606,480,400,49
2020-05-16,GA,24933,466,297,35
2020-05-16,HI,739,1,0,0
2020-05-16,ID,939,38,1,1
2020-05-16,IL,23047,2088,0,71
2020-05-16,IN,11307,625,0,50
2020-05-16,IA,2734,279,0,10
2020-05-16,KS,0,0,0,0
2020-05-16,KY,6452,219,9,4
2020-05-16,LA,6553,280,0,31
2020-05-16,ME,854,45,3,1
2020-05-16,MD,7598,982,76,49
2020-05-16,MA,9340,1512,142,113
2020-05-16,MI,12186,336,0,32
2020-05-16,MN,7968,342,54,17
2020-05-16,MS,1653,322,36,17
2020-05-16,MO,4226,219,0,13
2020-05-16,MT,673,2,0,0
2020-05-16,NE,4173,356,0,6
2020-05-16,NV,7361,95,0,1
2020-05-16,NH,4180,92,12,12
2020-05-16,NJ,12265,1197,0,114
2020-05-16,NM,4116,185,0,6
2020-05-16,NY,40669,2419,0,174
2020-05-16,NC,13923,853,0,11
2020-05-16,ND,2684,87,0,0
2020-05-16,OH,10566,520,79,29
2020-05-16,OK,5207,151,15,3
2020-05-16,OR,3930,62,6,0
2020-05-16,PA,9677,989,0,61
2020-05-16,RI,3839,252,31,10
2020-05-16,SC,0,0,0,0
2020-05-16,SD,1150,72,8,0
2020-05-16,TN,10445,318,20,5
2020-05-16,TX,26722,1801,0,33
2020-05-16,UT,4098,155,12,1
2020-05-16,VT,601,1,0,0
2020-05-16,VA,7210,1011,67,25
2020-05-16,WA,3498,271,0,9
2020-05-16,WV,2394,16,0,2
2020-05-16,WI,9936,534,41,8
2020-05-16,WY,222,25,1,0
2020-05-16,NA,0,0,0,0
2020-05-16,NA,1193,171,0,7
2020-05-16,NA,4,0,0,0
2020-05-16,NA,14,2,0,0
2020-05-16,NA,26,26,0,0
2020-05-16,NA,0,0,0,0
2020-05-17,AL,2856,248,5,3
2020-05-17,AK,1370,4,1,0
2020-05-17,AZ,12342,306,30,1
2020-05-17,AR,3656,181,0,0
2020-05-17,CA,56117,2046,0,57
2020-05-17,CO,3414,305,6,23
2020-05-17,CT,3717,716,0,69
2020-05-17,DE,3034,123,0,9
2020-05-17,FL,21549,1136,85,9
2020-05-17,GA,8234,554,55,14
2020-05-17,HI,745,1,1,0
2020-05-17,ID,971,30,0,0
2020-05-17,IL,20295,1734,0,48
2020-05-17,IN,3677,498,0,10
2020-05-17,IA,3941,323,0,5
2020-05-17,KS,0,0,0,0
2020-05-17,KY,1707,244,0,2
2020-05-17,LA,5428,315,0,12
2020-05-17,ME,786,39,2,0
2020-05-17,MD,6335,836,238,50
2020-05-17,MA,5855,1077,83,92
2020-05-17,MI,11436,255,0,39
2020-05-17,MN,5973,311,51,22
2020-05-17,MS,4650,173,25,11
2020-05-17,MO,2289,114,0,5
2020-05-17,MT,794,0,0,0
2020-05-17,NE,5410,448,0,4
2020-05-17,NV,3901,148,0,6
2020-05-17,NH,2601,40,12,1
2020-05-17,NJ,12347,1251,0,110
2020-05-17,NM,4679,91,0,6
2020-05-17,NY,34679,1889,0,141
2020-05-17,NC,10708,530,0,7
2020-05-17,ND,2473,51,0,1
2020-05-17,OH,11055,449,51,15
2020-05-17,OK,73,73,2,0
2020-05-17,OR,5476,71,8,0
2020-05-17,PA,5980,623,0,15
2020-05-17,RI,4590,125,15,10
2020-05-17,SC,10870,409,0,0
2020-05-17,SD,853,28,8,0
2020-05-17,TN,5079,100,8,3
2020-05-17,TX,14062,785,0,31
2020-05-17,UT,4066,170,8,2
2020-05-17,VT,648,8,0,1
2020-05-17,VA,7805,705,51,7
2020-05-17,WA,2468,282,0,8
2020-05-17,WV,1805,33,0,3
2020-05-17,WI,7819,379,20,0
2020-05-17,WY,107,13,1,1
2020-05-17,NA,0,0,0,0
2020-05-17,NA,994,81,0,8
2020-05-17,NA,85,0,0,0
2020-05-17,NA,0,0,0,0
2020-05-17,NA,33,33,0,1
2020-05-17,NA,84,0,0,0
2020-05-18,AL,773,315,24,1
2020-05-18,AK,960,3,0,0
2020-05-18,AZ,3281,233,54,6
2020-05-18,AR,0,54,10,2
2020-05-18,CA,57429,1591,0,41
2020-05-18,CO,3269,264,27,9
2020-05-18,CT,2682,697,0,41
2020-05-18,DE,2093,199,0,7
2020-05-18,FL,19312,654,75,24
2020-05-18,GA,9329,380,126,36
2020-05-18,HI,717,1,0,0
2020-05-18,ID,0,0,0,0
2020-05-18,IL,21297,2294,0,57
2020-05-18,IN,2308,477,0,14
2020-05-18,IA,2907,304,0,4
2020-05-18,KS,5398,454,16,1
2020-05-18,KY,0,0,0,0
2020-05-18,LA,4578,277,0,72
2020-05-18,ME,639,26,7,1
2020-05-18,MD,6706,958,93,32
2020-05-18,MA,17590,1042,82,65
2020-05-18,MI,13503,534,0,31
2020-05-18,MN,6397,971,38,9
2020-05-18,MS,2641,136,32,7
2020-05-18,MO,6065,156,0,11
2020-05-18,MT,1282,2,1,0
2020-05-18,NE,1425,128,0,0
2020-05-18,NV,2625,49,0,8
2020-05-18,NH,1273,56,9,0
2020-05-18,NJ,18011,1712,0,83
2020-05-18,NM,4367,158,0,5
2020-05-18,NY,26161,1250,0,110
2020-05-18,NC,9508,511,0,2
2020-05-18,ND,2022,31,3,1
2020-05-18,OH,9922,531,77,32
2020-05-18,OK,88,88,5,0
2020-05-18,OR,3977,11,4,0
2020-05-18,PA,8975,822,0,87
2020-05-18,RI,2999,137,20,7
2020-05-18,SC,11073,126,0,11
2020-05-18,SD,881,40,4,0
2020-05-18,TN,12148,623,7,3
2020-05-18,TX,11780,909,0,11
2020-05-18,UT,3300,146,9,0
2020-05-18,VT,672,0,0,0
2020-05-18,VA,8508,752,47,5
2020-05-18,WA,8462,118,0,1
2020-05-18,WV,760,1,0,0
2020-05-18,WI,6371,185,30,6
2020-05-18,WY,656,12,3,0
2020-05-18,NA,0,0,0,0
2020-05-18,NA,1299,147,0,9
2020-05-18,NA,119,0,0,0
2020-05-18,NA,81,0,0,0
2020-05-18,NA,48,48,0,1
2020-05-18,NA,0,0,0,0
2020-05-19,AL,443,290,37,15
2020-05-19,AK,769,0,0,0
2020-05-19,AZ,9122,396,43,18
2020-05-19,AR,8516,110,5,2
2020-05-19,CA,46644,1365,0,32
2020-05-19,CO,3014,280,56,33
2020-05-19,CT,6844,314,0,23
2020-05-19,DE,983,168,0,9
2020-05-19,FL,30481,612,191,56
2020-05-19,GA,4167,640,111,22
2020-05-19,HI,478,0,0,0
2020-05-19,ID,1391,36,0,1
2020-05-19,IL,18443,1545,0,145
2020-05-19,IN,10043,450,0,59
2020-05-19,IA,4500,394,0,17
2020-05-19,KS,0,0,0,0
2020-05-19,KY,24395,381,84,32
2020-05-19,LA,8325,329,0,18
2020-05-19,ME,836,28,2,2
2020-05-19,MD,5757,1784,113,42
2020-05-19,MA,16689,873,145,76
2020-05-19,MI,17060,764,0,43
2020-05-19,MN,6377,855,93,17
2020-05-19,MS,1993,272,35,26
2020-05-19,MO,2453,135,0,11
2020-05-19,MT,783,1,1,0
2020-05-19,NE,4046,277,0,2
2020-05-19,NV,6265,140,0,7
2020-05-19,NH,3427,69,15,10
2020-05-19,NJ,14627,988,0,152
2020-05-19,NM,4626,96,0,6
2020-05-19,NY,28182,1474,0,114
2020-05-19,NC,8397,677,0,30
2020-05-19,ND,1839,60,2,1
2020-05-19,OH,7523,498,119,63
2020-05-19,OK,15587,91,12,6
2020-05-19,OR,2713,64,5,1
2020-05-19,PA,10983,610,0,119
2020-05-19,RI,2251,215,26,26
2020-05-19,SC,3504,114,23,8
2020-05-19,SD,454,58,11,2
2020-05-19,TN,8695,367,9,4
2020-05-19,TX,36943,1219,0,22
2020-05-19,UT,4217,134,24,8
2020-05-19,VT,643,4,0,0
2020-05-19,VA,5640,1005,82,27
2020-05-19,WA,8633,64,0,1
2020-05-19,WV,2141,18,0,1
2020-05-19,WI,8072,250,42,8
2020-05-19,WY,645,10,0,2
2020-05-19,NA,19,0,0,0
2020-05-19,NA,1549,164,0,8
2020-05-19,NA,104,0,0,0
2020-05-19,NA,397,0,0,0
2020-05-19,NA,12,12,0,0
2020-05-19,NA,20,0,0,0
2020-05-20,AL,6884,368,40,13
2020-05-20,AK,665,3,0,0
2020-05-20,AZ,8051,331,36,43
2020-05-20,AR,2557,80,0,5
2020-05-20,CA,40804,2262,0,102
2020-05-20,CO,4365,315,35,42
2020-05-20,CT,6915,587,0,57
2020-05-20,DE,880,157,0,6
2020-05-20,FL,71322,475,190,44
2020-05-20,GA,16484,926,80,23
2020-05-20,HI,836,1,0,0
2020-05-20,ID,497,21,2,3
2020-05-20,IL,21029,2388,0,146
2020-05-20,IN,8870,569,0,40
2020-05-20,IA,3100,265,0,16
2020-05-20,KS,4213,199,20,5
2020-05-20,KY,0,0,30,0
2020-05-20,LA,7897,278,0,27
2020-05-20,ME,1262,78,6,0
2020-05-20,MD,7535,777,194,34
2020-05-20,MA,16910,1045,131,128
2020-05-20,MI,14349,575,0,44
2020-05-20,MN,6957,767,87,29
2020-05-20,MS,2920,263,61,16
2020-05-20,MO,4863,152,0,15
2020-05-20,MT,776,7,0,0
2020-05-20,NE,3311,221,0,7
2020-05-20,NV,7055,120,0,3
2020-05-20,NH,2531,147,2,8
2020-05-20,NJ,11180,1405,0,168
2020-05-20,NM,5098,125,253,7
2020-05-20,NY,38097,1525,0,133
2020-05-20,NC,8647,422,0,11
2020-05-20,ND,1982,81,7,4
2020-05-20,OH,9305,484,81,61
2020-05-20,OK,5224,43,8,5
2020-05-20,OR,4024,39,6,2
2020-05-20,PA,10050,0,0,0
2020-05-20,RI,3583,187,22,6
2020-05-20,SC,0,0,0,0
2020-05-20,SD,762,92,6,0
2020-05-20,TN,7890,154,17,4
2020-05-20,TX,33843,1411,0,50
2020-05-20,UT,4566,192,12,2
2020-05-20,VT,595,1,0,0
2020-05-20,VA,8154,763,75,33
2020-05-20,WA,7060,319,0,29
2020-05-20,WV,1780,36,0,1
2020-05-20,WI,11911,577,51,14
2020-05-20,WY,602,11,1,1
2020-05-20,NA,0,0,0,0
2020-05-20,NA,1045,117,0,7
2020-05-20,NA,145,11,0,0
2020-05-20,NA,0,0,0,0
2020-05-20,NA,-1,-1,0,1
2020-05-20,NA,16,0,0,0
2020-05-21,AL,6289,375,35,12
2020-05-21,AK,2500,0,1,0
2020-05-21,AZ,6829,418,49,16
2020-05-21,AR,3018,455,0,3
2020-05-21,CA,41007,2140,0,106
2020-05-21,CO,5121,394,47,11
2020-05-21,CT,7065,191,0,53
2020-05-21,DE,1171,192,0,3
2020-05-21,FL,45203,1190,266,49
2020-05-21,GA,477,758,128,67
2020-05-21,HI,1033,2,0,0
2020-05-21,ID,316,30,6,0
2020-05-21,IL,29307,2268,0,82
2020-05-21,IN,8160,662,0,49
2020-05-21,IA,5817,556,0,18
2020-05-21,KS,0,0,0,0
2020-05-21,KY,4872,206,6,10
2020-05-21,LA,19411,1188,0,21
2020-05-21,ME,1087,58,4,0
2020-05-21,MD,9592,1208,92,23
2020-05-21,MA,15944,1114,143,82
2020-05-21,MI,16698,459,0,41
2020-05-21,MN,8280,973,72,32
2020-05-21,MS,5290,255,31,10
2020-05-21,MO,4048,108,0,30
2020-05-21,MT,798,1,0,0
2020-05-21,NE,3968,276,0,6
2020-05-21,NV,7912,89,0,4
2020-05-21,NH,2355,67,8,9
2020-05-21,NJ,12958,1100,0,102
2020-05-21,NM,5423,155,0,11
2020-05-21,NY,49219,2088,0,107
2020-05-21,NC,12313,738,0,14
2020-05-21,ND,2624,95,2,2
2020-05-21,OH,11572,731,97,55
2020-05-21,OK,5224,148,12,5
2020-05-21,OR,3787,75,9,4
2020-05-21,PA,12668,1726,0,245
2020-05-21,RI,3096,169,20,18
2020-05-21,SC,3175,119,0,8
2020-05-21,SD,792,73,9,2
2020-05-21,TN,6570,429,24,4
2020-05-21,TX,33366,945,0,21
2020-05-21,UT,4230,164,16,2
2020-05-21,VT,1277,5,0,0
2020-05-21,VA,11052,1229,114,25
2020-05-21,WA,5733,299,3125,6
2020-05-21,WV,3197,48,0,1
2020-05-21,WI,13693,523,57,6
2020-05-21,WY,923,14,1,0
2020-05-21,NA,0,0,0,0
2020-05-21,NA,1337,237,0,5
2020-05-21,NA,92,0,0,0
2020-05-21,NA,272,1,0,0
2020-05-21,NA,31182,7,0,1
2020-05-21,NA,0,0,0,0
2020-05-22,AL,7029,444,33,8
2020-05-22,AK,1901,2,2,0
2020-05-22,AZ,7546,293,58,12
2020-05-22,AR,3771,154,49,3
2020-05-22,CA,45646,2247,0,88
2020-05-22,CO,3550,296,45,14
2020-05-22,CT,7306,432,1592,55
2020-05-22,DE,1106,143,0,3
2020-05-22,FL,23841,725,172,46
2020-05-22,GA,9995,813,78,31
2020-05-22,HI,886,4,1,0
2020-05-22,ID,702,28,2,0
2020-05-22,IL,25113,2758,0,108
2020-05-22,IN,9102,473,896,28
2020-05-22,IA,3685,334,0,19
